weekday_name,Stunde,Land,Strklas,KFZ_ges,BLand,freq_a,freq_b
0,0,1,A,404.97987421383647,Schleswig-Holstein,15,37
0,0,1,B,69.9382967873534,Schleswig-Holstein,15,37
0,0,2,A,548.7735849056604,Hamburg,1,6
0,0,2,B,579.6540880503145,Hamburg,1,6
0,0,3,A,745.8319357092942,Niedersachsen,54,71
0,0,3,B,72.14456550624502,Niedersachsen,54,71
0,0,4,A,912.8553459119497,Bremen,3,2
0,0,4,B,514.2830188679245,Bremen,3,2
0,0,5,A,839.0338424678048,Nordrhein-Westfalen,126,101
0,0,5,B,102.71604707640576,Nordrhein-Westfalen,126,101
0,0,6,A,980.2269700332963,Hessen,170,49
0,0,6,B,116.59299191374663,Hessen,170,49
0,0,7,A,610.071397941681,Rheinland-Pfalz,88,63
0,0,7,B,171.17250673854448,Rheinland-Pfalz,88,63
0,0,8,A,967.1348198970841,Baden-Württemberg,55,65
0,0,8,B,232.18955007256895,Baden-Württemberg,55,65
0,0,9,A,803.1212657232704,Bayern,192,52
0,0,9,B,102.43722786647315,Bayern,192,52
0,0,10,A,304.1439353099731,Saarland,35,11
0,0,10,B,100.37564322469983,Saarland,35,11
0,0,11,A,1304.995283018868,Berlin,8,6
0,0,11,B,202.83018867924528,Berlin,8,6
0,0,12,A,897.5919811320755,Brandenburg,8,36
0,0,12,B,51.759433962264154,Brandenburg,8,36
0,0,13,A,201.37106918238993,Mecklenburg-Vorpommern,15,50
0,0,13,B,50.15735849056604,Mecklenburg-Vorpommern,15,50
0,0,14,A,618.7127206329884,Sachsen,31,29
0,0,14,B,60.929733246584256,Sachsen,31,29
0,0,15,A,744.033381712627,Sachsen-Anhalt,26,55
0,0,15,B,50.550600343053176,Sachsen-Anhalt,26,55
0,0,16,A,468.733862959285,Thüringen,19,34
0,0,16,B,47.145948945615984,Thüringen,19,34
0,1,1,A,289.29811320754715,Schleswig-Holstein,15,37
0,1,1,B,37.492605813360534,Schleswig-Holstein,15,37
0,1,2,A,311.4339622641509,Hamburg,1,6
0,1,2,B,262.1477987421384,Hamburg,1,6
0,1,3,A,578.9577218728163,Niedersachsen,54,71
0,1,3,B,42.326601116130746,Niedersachsen,54,71
0,1,4,A,650.1194968553459,Bremen,3,2
0,1,4,B,284.5377358490566,Bremen,3,2
0,1,5,A,595.8218029350105,Nordrhein-Westfalen,126,101
0,1,5,B,56.59219129460116,Nordrhein-Westfalen,126,101
0,1,6,A,623.7415094339623,Hessen,170,49
0,1,6,B,63.26915671929149,Hessen,170,49
0,1,7,A,441.1123499142367,Rheinland-Pfalz,88,63
0,1,7,B,88.80563042827194,Rheinland-Pfalz,88,63
0,1,8,A,774.0,Baden-Württemberg,55,65
0,1,8,B,125.55384615384615,Baden-Württemberg,55,65
0,1,9,A,653.1544811320755,Bayern,192,52
0,1,9,B,71.41182873730044,Bayern,192,52
0,1,10,A,210.65660377358492,Saarland,35,11
0,1,10,B,56.677530017152655,Saarland,35,11
0,1,11,A,907.2099056603773,Berlin,8,6
0,1,11,B,104.57232704402516,Berlin,8,6
0,1,12,A,768.1533018867924,Brandenburg,8,36
0,1,12,B,32.40723270440252,Brandenburg,8,36
0,1,13,A,201.50188679245284,Mecklenburg-Vorpommern,15,50
0,1,13,B,30.391320754716983,Mecklenburg-Vorpommern,15,50
0,1,14,A,648.1448569689592,Sachsen,31,29
0,1,14,B,35.12296681847755,Sachsen,31,29
0,1,15,A,690.9608127721335,Sachsen-Anhalt,26,55
0,1,15,B,30.732761578044595,Sachsen-Anhalt,26,55
0,1,16,A,395.86991062562066,Thüringen,19,34
0,1,16,B,25.84017758046615,Thüringen,19,34
0,2,1,A,207.8490566037736,Schleswig-Holstein,15,37
0,2,1,B,25.598674145843958,Schleswig-Holstein,15,37
0,2,2,A,218.52830188679246,Hamburg,1,6
0,2,2,B,155.98742138364778,Hamburg,1,6
0,2,3,A,516.211390635919,Niedersachsen,54,71
0,2,3,B,33.32925857028966,Niedersachsen,54,71
0,2,4,A,472.0062893081761,Bremen,3,2
0,2,4,B,203.1509433962264,Bremen,3,2
0,2,5,A,423.13641808924825,Nordrhein-Westfalen,126,101
0,2,5,B,41.31869979450775,Nordrhein-Westfalen,126,101
0,2,6,A,471.64095449500553,Hessen,170,49
0,2,6,B,44.777050442818634,Hessen,170,49
0,2,7,A,335.99056603773585,Rheinland-Pfalz,88,63
0,2,7,B,63.68104222821204,Rheinland-Pfalz,88,63
0,2,8,A,548.7746140651801,Baden-Württemberg,55,65
0,2,8,B,78.79042089985487,Baden-Württemberg,55,65
0,2,9,A,520.9605935534591,Bayern,192,52
0,2,9,B,51.735849056603776,Bayern,192,52
0,2,10,A,154.85929919137467,Saarland,35,11
0,2,10,B,38.46826758147513,Saarland,35,11
0,2,11,A,566.6367924528302,Berlin,8,6
0,2,11,B,69.55660377358491,Berlin,8,6
0,2,12,A,642.8514150943396,Brandenburg,8,36
0,2,12,B,26.06341719077568,Brandenburg,8,36
0,2,13,A,174.68553459119497,Mecklenburg-Vorpommern,15,50
0,2,13,B,26.051320754716983,Mecklenburg-Vorpommern,15,50
0,2,14,A,590.7054169202678,Sachsen,31,29
0,2,14,B,32.68510084580351,Sachsen,31,29
0,2,15,A,675.878084179971,Sachsen-Anhalt,26,55
0,2,15,B,29.425042881646654,Sachsen-Anhalt,26,55
0,2,16,A,403.2105263157895,Thüringen,19,34
0,2,16,B,23.225305216426193,Thüringen,19,34
0,3,1,A,195.35723270440252,Schleswig-Holstein,15,37
0,3,1,B,23.76542580316165,Schleswig-Holstein,15,37
0,3,2,A,172.49056603773585,Hamburg,1,6
0,3,2,B,130.18553459119497,Hamburg,1,6
0,3,3,A,514.3508036338225,Niedersachsen,54,71
0,3,3,B,33.89237310656391,Niedersachsen,54,71
0,3,4,A,421.685534591195,Bremen,3,2
0,3,4,B,171.21698113207546,Bremen,3,2
0,3,5,A,374.91584306678646,Nordrhein-Westfalen,126,101
0,3,5,B,35.36540257799365,Nordrhein-Westfalen,126,101
0,3,6,A,428.3411764705882,Hessen,170,49
0,3,6,B,40.190604543704275,Hessen,170,49
0,3,7,A,310.2643653516295,Rheinland-Pfalz,88,63
0,3,7,B,56.37735849056604,Rheinland-Pfalz,88,63
0,3,8,A,492.5207547169811,Baden-Württemberg,55,65
0,3,8,B,63.39187227866473,Baden-Württemberg,55,65
0,3,9,A,499.80444182389937,Bayern,192,52
0,3,9,B,47.538824383164005,Bayern,192,52
0,3,10,A,145.58598382749327,Saarland,35,11
0,3,10,B,30.217838765008576,Saarland,35,11
0,3,11,A,451.29245283018867,Berlin,8,6
0,3,11,B,66.68238993710692,Berlin,8,6
0,3,12,A,598.5,Brandenburg,8,36
0,3,12,B,28.07494758909853,Brandenburg,8,36
0,3,13,A,179.17861635220126,Mecklenburg-Vorpommern,15,50
0,3,13,B,28.901509433962264,Mecklenburg-Vorpommern,15,50
0,3,14,A,603.3304930006086,Sachsen,31,29
0,3,14,B,37.609629147690306,Sachsen,31,29
0,3,15,A,692.7133526850508,Sachsen-Anhalt,26,55
0,3,15,B,34.79794168096055,Sachsen-Anhalt,26,55
0,3,16,A,483.188679245283,Thüringen,19,34
0,3,16,B,29.08823529411765,Thüringen,19,34
0,4,1,A,259.20880503144656,Schleswig-Holstein,15,37
0,4,1,B,34.540030596634374,Schleswig-Holstein,15,37
0,4,2,A,207.66037735849056,Hamburg,1,6
0,4,2,B,215.65408805031447,Hamburg,1,6
0,4,3,A,629.9280223619846,Niedersachsen,54,71
0,4,3,B,46.09540260430508,Niedersachsen,54,71
0,4,4,A,523.1949685534591,Bremen,3,2
0,4,4,B,236.99056603773585,Bremen,3,2
0,4,5,A,480.4389038634322,Nordrhein-Westfalen,126,101
0,4,5,B,45.089295722025035,Nordrhein-Westfalen,126,101
0,4,6,A,522.8865704772475,Hessen,170,49
0,4,6,B,51.266461301501735,Hessen,170,49
0,4,7,A,389.23692109777016,Rheinland-Pfalz,88,63
0,4,7,B,69.55196166516922,Rheinland-Pfalz,88,63
0,4,8,A,608.8096054888508,Baden-Württemberg,55,65
0,4,8,B,74.88766328011612,Baden-Württemberg,55,65
0,4,9,A,625.3994693396227,Bayern,192,52
0,4,9,B,64.49854862119012,Bayern,192,52
0,4,10,A,175.13854447439354,Saarland,35,11
0,4,10,B,40.79245283018868,Saarland,35,11
0,4,11,A,553.188679245283,Berlin,8,6
0,4,11,B,91.14150943396227,Berlin,8,6
0,4,12,A,684.9834905660377,Brandenburg,8,36
0,4,12,B,42.55712788259958,Brandenburg,8,36
0,4,13,A,265.4012578616352,Mecklenburg-Vorpommern,15,50
0,4,13,B,43.54037735849057,Mecklenburg-Vorpommern,15,50
0,4,14,A,705.9093122337188,Sachsen,31,29
0,4,14,B,51.96031229668185,Sachsen,31,29
0,4,15,A,825.6843251088534,Sachsen-Anhalt,26,55
0,4,15,B,53.01234991423671,Sachsen-Anhalt,26,55
0,4,16,A,697.9314796425025,Thüringen,19,34
0,4,16,B,47.718645948945614,Thüringen,19,34
0,5,1,A,526.6364779874214,Schleswig-Holstein,15,37
0,5,1,B,89.55175930647628,Schleswig-Holstein,15,37
0,5,2,A,482.75471698113205,Hamburg,1,6
0,5,2,B,505.6509433962264,Hamburg,1,6
0,5,3,A,972.2012578616352,Niedersachsen,54,71
0,5,3,B,106.96066967844804,Niedersachsen,54,71
0,5,4,A,1066.5345911949685,Bremen,3,2
0,5,4,B,569.1698113207547,Bremen,3,2
0,5,5,A,910.9260257562145,Nordrhein-Westfalen,126,101
0,5,5,B,110.23463478423314,Nordrhein-Westfalen,126,101
0,5,6,A,895.0814650388457,Hessen,170,49
0,5,6,B,122.95648825567963,Hessen,170,49
0,5,7,A,711.3992281303603,Rheinland-Pfalz,88,63
0,5,7,B,178.77029050613956,Rheinland-Pfalz,88,63
0,5,8,A,1041.4277873070325,Baden-Württemberg,55,65
0,5,8,B,180.16690856313497,Baden-Württemberg,55,65
0,5,9,A,968.0881485849056,Bayern,192,52
0,5,9,B,137.69847605224965,Bayern,192,52
0,5,10,A,391.6970350404313,Saarland,35,11
0,5,10,B,105.97770154373929,Saarland,35,11
0,5,11,A,1158.6627358490566,Berlin,8,6
0,5,11,B,225.64150943396226,Berlin,8,6
0,5,12,A,974.188679245283,Brandenburg,8,36
0,5,12,B,111.00733752620545,Brandenburg,8,36
0,5,13,A,516.8905660377359,Mecklenburg-Vorpommern,15,50
0,5,13,B,100.70301886792453,Mecklenburg-Vorpommern,15,50
0,5,14,A,1032.5727328058429,Sachsen,31,29
0,5,14,B,123.46063760572544,Sachsen,31,29
0,5,15,A,1178.7271407837445,Sachsen-Anhalt,26,55
0,5,15,B,132.36260720411664,Sachsen-Anhalt,26,55
0,5,16,A,959.0347567030784,Thüringen,19,34
0,5,16,B,114.21254162042176,Thüringen,19,34
0,6,1,A,1376.0830188679245,Schleswig-Holstein,15,37
0,6,1,B,330.8531361550229,Schleswig-Holstein,15,37
0,6,2,A,1685.301886792453,Hamburg,1,6
0,6,2,B,1630.0251572327045,Hamburg,1,6
0,6,3,A,1854.911250873515,Niedersachsen,54,71
0,6,3,B,325.823545043848,Niedersachsen,54,71
0,6,4,A,2952.8867924528304,Bremen,3,2
0,6,4,B,1791.188679245283,Bremen,3,2
0,6,5,A,2515.7340521114106,Nordrhein-Westfalen,126,101
0,6,5,B,410.4664674014571,Nordrhein-Westfalen,126,101
0,6,6,A,2211.122086570477,Hessen,170,49
0,6,6,B,434.45745090489027,Hessen,170,49
0,6,7,A,1713.9024442538594,Rheinland-Pfalz,88,63
0,6,7,B,627.3635819107517,Rheinland-Pfalz,88,63
0,6,8,A,2444.365694682676,Baden-Württemberg,55,65
0,6,8,B,649.255152394775,Baden-Württemberg,55,65
0,6,9,A,1973.3005110062893,Bayern,192,52
0,6,9,B,385.0856313497823,Bayern,192,52
0,6,10,A,1339.000539083558,Saarland,35,11
0,6,10,B,356.20754716981133,Saarland,35,11
0,6,11,A,3689.691037735849,Berlin,8,6
0,6,11,B,879.1761006289308,Berlin,8,6
0,6,12,A,1597.6957547169811,Brandenburg,8,36
0,6,12,B,354.5476939203354,Brandenburg,8,36
0,6,13,A,895.7245283018868,Mecklenburg-Vorpommern,15,50
0,6,13,B,302.46830188679246,Mecklenburg-Vorpommern,15,50
0,6,14,A,1903.277541083384,Sachsen,31,29
0,6,14,B,368.6167859466493,Sachsen,31,29
0,6,15,A,1950.5079825834543,Sachsen-Anhalt,26,55
0,6,15,B,367.4339622641509,Sachsen-Anhalt,26,55
0,6,16,A,1460.3634558093347,Thüringen,19,34
0,6,16,B,319.5443951165372,Thüringen,19,34
0,7,1,A,2339.8893081761007,Schleswig-Holstein,15,37
0,7,1,B,660.9296277409485,Schleswig-Holstein,15,37
0,7,2,A,2934.0943396226417,Hamburg,1,6
0,7,2,B,2622.7987421383646,Hamburg,1,6
0,7,3,A,2959.9039133473098,Niedersachsen,54,71
0,7,3,B,573.8195588626096,Niedersachsen,54,71
0,7,4,A,4965.345911949686,Bremen,3,2
0,7,4,B,3042.4528301886794,Bremen,3,2
0,7,5,A,4339.993111710093,Nordrhein-Westfalen,126,101
0,7,5,B,730.5524005230711,Nordrhein-Westfalen,126,101
0,7,6,A,4187.792674805772,Hessen,170,49
0,7,6,B,815.740854832499,Hessen,170,49
0,7,7,A,2974.7615780445967,Rheinland-Pfalz,88,63
0,7,7,B,1217.9149445941898,Rheinland-Pfalz,88,63
0,7,8,A,4385.670325900514,Baden-Württemberg,55,65
0,7,8,B,1281.1579100145138,Baden-Württemberg,55,65
0,7,9,A,3364.0681996855346,Bayern,192,52
0,7,9,B,790.3871552975327,Bayern,192,52
0,7,10,A,2283.2285714285713,Saarland,35,11
0,7,10,B,610.6174957118353,Saarland,35,11
0,7,11,A,5463.320754716981,Berlin,8,6
0,7,11,B,1342.6761006289307,Berlin,8,6
0,7,12,A,2238.9245283018868,Brandenburg,8,36
0,7,12,B,564.5246331236897,Brandenburg,8,36
0,7,13,A,1366.0477987421384,Mecklenburg-Vorpommern,15,50
0,7,13,B,582.2894339622642,Mecklenburg-Vorpommern,15,50
0,7,14,A,2993.7169811320755,Sachsen,31,29
0,7,14,B,644.8321405335068,Sachsen,31,29
0,7,15,A,2809.2039187227865,Sachsen-Anhalt,26,55
0,7,15,B,610.419897084048,Sachsen-Anhalt,26,55
0,7,16,A,2196.5978152929492,Thüringen,19,34
0,7,16,B,568.2458379578246,Thüringen,19,34
0,8,1,A,2738.7270440251573,Schleswig-Holstein,15,37
0,8,1,B,842.3906170321264,Schleswig-Holstein,15,37
0,8,2,A,3284.811320754717,Hamburg,1,6
0,8,2,B,3161.1509433962265,Hamburg,1,6
0,8,3,A,3603.9472396925225,Niedersachsen,54,71
0,8,3,B,755.9415360085038,Niedersachsen,54,71
0,8,4,A,5982.647798742139,Bremen,3,2
0,8,4,B,3280.7924528301887,Bremen,3,2
0,8,5,A,5093.710841569332,Nordrhein-Westfalen,126,101
0,8,5,B,1017.340743508313,Nordrhein-Westfalen,126,101
0,8,6,A,5171.732297447281,Hessen,170,49
0,8,6,B,1085.5656526761647,Hessen,170,49
0,8,7,A,3661.743782161235,Rheinland-Pfalz,88,63
0,8,7,B,1621.083258460617,Rheinland-Pfalz,88,63
0,8,8,A,5091.219554030875,Baden-Württemberg,55,65
0,8,8,B,1601.5015965166908,Baden-Württemberg,55,65
0,8,9,A,3986.7318199685533,Bayern,192,52
0,8,9,B,1029.4452104499273,Bayern,192,52
0,8,10,A,3225.8150943396226,Saarland,35,11
0,8,10,B,914.1183533447685,Saarland,35,11
0,8,11,A,5506.014150943396,Berlin,8,6
0,8,11,B,1624.072327044025,Berlin,8,6
0,8,12,A,2446.2665094339623,Brandenburg,8,36
0,8,12,B,608.5010482180294,Brandenburg,8,36
0,8,13,A,1523.8465408805032,Mecklenburg-Vorpommern,15,50
0,8,13,B,667.1079245283019,Mecklenburg-Vorpommern,15,50
0,8,14,A,3362.1381618989653,Sachsen,31,29
0,8,14,B,683.437865972674,Sachsen,31,29
0,8,15,A,3118.954281567489,Sachsen-Anhalt,26,55
0,8,15,B,639.6703259005146,Sachsen-Anhalt,26,55
0,8,16,A,2524.846077457795,Thüringen,19,34
0,8,16,B,618.8784683684795,Thüringen,19,34
0,9,1,A,2379.97106918239,Schleswig-Holstein,15,37
0,9,1,B,702.0525242223356,Schleswig-Holstein,15,37
0,9,2,A,3011.830188679245,Hamburg,1,6
0,9,2,B,3130.4622641509436,Hamburg,1,6
0,9,3,A,3335.1830887491265,Niedersachsen,54,71
0,9,3,B,615.1817698644699,Niedersachsen,54,71
0,9,4,A,5414.327044025157,Bremen,3,2
0,9,4,B,2965.0849056603774,Bremen,3,2
0,9,5,A,4702.395178197065,Nordrhein-Westfalen,126,101
0,9,5,B,846.5070054175229,Nordrhein-Westfalen,126,101
0,9,6,A,4870.829078801332,Hessen,170,49
0,9,6,B,928.3457835964574,Hessen,170,49
0,9,7,A,3363.735849056604,Rheinland-Pfalz,88,63
0,9,7,B,1309.540581012279,Rheinland-Pfalz,88,63
0,9,8,A,4812.880960548885,Baden-Württemberg,55,65
0,9,8,B,1374.5837445573295,Baden-Württemberg,55,65
0,9,9,A,3750.5133647798743,Bayern,192,52
0,9,9,B,837.3370827285921,Bayern,192,52
0,9,10,A,2576.019946091644,Saarland,35,11
0,9,10,B,773.8953687821612,Saarland,35,11
0,9,11,A,5327.570754716981,Berlin,8,6
0,9,11,B,1583.251572327044,Berlin,8,6
0,9,12,A,2479.0353773584907,Brandenburg,8,36
0,9,12,B,536.8941299790356,Brandenburg,8,36
0,9,13,A,1370.1559748427674,Mecklenburg-Vorpommern,15,50
0,9,13,B,556.276603773585,Mecklenburg-Vorpommern,15,50
0,9,14,A,2969.569689592209,Sachsen,31,29
0,9,14,B,562.6239427456084,Sachsen,31,29
0,9,15,A,2937.2706821480406,Sachsen-Anhalt,26,55
0,9,15,B,503.85214408233276,Sachsen-Anhalt,26,55
0,9,16,A,2361.126117179742,Thüringen,19,34
0,9,16,B,470.49112097669257,Thüringen,19,34
0,10,1,A,2156.9849056603775,Schleswig-Holstein,15,37
0,10,1,B,653.4278429372769,Schleswig-Holstein,15,37
0,10,2,A,2562.0188679245284,Hamburg,1,6
0,10,2,B,2651.4937106918237,Hamburg,1,6
0,10,3,A,2983.9566736547868,Niedersachsen,54,71
0,10,3,B,575.2543183630082,Niedersachsen,54,71
0,10,4,A,4615.754716981132,Bremen,3,2
0,10,4,B,2690.8584905660377,Bremen,3,2
0,10,5,A,4127.463761605271,Nordrhein-Westfalen,126,101
0,10,5,B,724.225294227536,Nordrhein-Westfalen,126,101
0,10,6,A,4311.8465038845725,Hessen,170,49
0,10,6,B,829.5641124374278,Hessen,170,49
0,10,7,A,2986.3156089193826,Rheinland-Pfalz,88,63
0,10,7,B,1130.141060197664,Rheinland-Pfalz,88,63
0,10,8,A,4357.53653516295,Baden-Württemberg,55,65
0,10,8,B,1194.367198838897,Baden-Württemberg,55,65
0,10,9,A,3472.878046383648,Bayern,192,52
0,10,9,B,796.7568940493469,Bayern,192,52
0,10,10,A,2060.9913746630727,Saarland,35,11
0,10,10,B,703.6912521440823,Saarland,35,11
0,10,11,A,5112.608490566037,Berlin,8,6
0,10,11,B,1412.132075471698,Berlin,8,6
0,10,12,A,2445.9740566037735,Brandenburg,8,36
0,10,12,B,538.3590146750524,Brandenburg,8,36
0,10,13,A,1336.5069182389936,Mecklenburg-Vorpommern,15,50
0,10,13,B,592.8728301886792,Mecklenburg-Vorpommern,15,50
0,10,14,A,2672.4996956786367,Sachsen,31,29
0,10,14,B,586.2778139232271,Sachsen,31,29
0,10,15,A,2801.5522496371555,Sachsen-Anhalt,26,55
0,10,15,B,508.5859348198971,Sachsen-Anhalt,26,55
0,10,16,A,2182.480635551142,Thüringen,19,34
0,10,16,B,461.30577136514984,Thüringen,19,34
0,11,1,A,2186.37106918239,Schleswig-Holstein,15,37
0,11,1,B,686.7797042325344,Schleswig-Holstein,15,37
0,11,2,A,2373.2830188679245,Hamburg,1,6
0,11,2,B,2350.4182389937105,Hamburg,1,6
0,11,3,A,2922.545422781272,Niedersachsen,54,71
0,11,3,B,590.2221631676854,Niedersachsen,54,71
0,11,4,A,4463.314465408805,Bremen,3,2
0,11,4,B,2617.264150943396,Bremen,3,2
0,11,5,A,3808.6495956873314,Nordrhein-Westfalen,126,101
0,11,5,B,716.3405566971792,Nordrhein-Westfalen,126,101
0,11,6,A,3919.769922308546,Hessen,170,49
0,11,6,B,800.0592991913746,Hessen,170,49
0,11,7,A,2888.752358490566,Rheinland-Pfalz,88,63
0,11,7,B,1124.3243486073675,Rheinland-Pfalz,88,63
0,11,8,A,4192.755403087479,Baden-Württemberg,55,65
0,11,8,B,1173.5503628447025,Baden-Württemberg,55,65
0,11,9,A,3381.3821737421385,Bayern,192,52
0,11,9,B,806.2677793904209,Bayern,192,52
0,11,10,A,1941.97897574124,Saarland,35,11
0,11,10,B,753.7409948542024,Saarland,35,11
0,11,11,A,4977.087264150943,Berlin,8,6
0,11,11,B,1363.446540880503,Berlin,8,6
0,11,12,A,2547.2311320754716,Brandenburg,8,36
0,11,12,B,548.2012578616352,Brandenburg,8,36
0,11,13,A,1439.8591194968553,Mecklenburg-Vorpommern,15,50
0,11,13,B,647.5350943396227,Mecklenburg-Vorpommern,15,50
0,11,14,A,2614.6323797930613,Sachsen,31,29
0,11,14,B,606.6271958360443,Sachsen,31,29
0,11,15,A,2855.830188679245,Sachsen-Anhalt,26,55
0,11,15,B,518.9818181818182,Sachsen-Anhalt,26,55
0,11,16,A,2175.6812313803375,Thüringen,19,34
0,11,16,B,465.76137624861263,Thüringen,19,34
0,12,1,A,2254.529559748428,Schleswig-Holstein,15,37
0,12,1,B,713.1203467618562,Schleswig-Holstein,15,37
0,12,2,A,2446.264150943396,Hamburg,1,6
0,12,2,B,2380.1918238993712,Hamburg,1,6
0,12,3,A,3025.7847658979736,Niedersachsen,54,71
0,12,3,B,606.0648418814775,Niedersachsen,54,71
0,12,4,A,4530.597484276729,Bremen,3,2
0,12,4,B,2758.3584905660377,Bremen,3,2
0,12,5,A,3838.231356693621,Nordrhein-Westfalen,126,101
0,12,5,B,734.4526433775453,Nordrhein-Westfalen,126,101
0,12,6,A,3869.2840177580465,Hessen,170,49
0,12,6,B,807.7889872930305,Hessen,170,49
0,12,7,A,2921.9118782161236,Rheinland-Pfalz,88,63
0,12,7,B,1151.388140161725,Rheinland-Pfalz,88,63
0,12,8,A,4217.614751286449,Baden-Württemberg,55,65
0,12,8,B,1181.8124818577649,Baden-Württemberg,55,65
0,12,9,A,3394.651631289308,Bayern,192,52
0,12,9,B,801.4651669085631,Bayern,192,52
0,12,10,A,1957.211320754717,Saarland,35,11
0,12,10,B,770.5523156089193,Saarland,35,11
0,12,11,A,5018.5990566037735,Berlin,8,6
0,12,11,B,1383.3270440251572,Berlin,8,6
0,12,12,A,2652.9575471698113,Brandenburg,8,36
0,12,12,B,539.4318658280922,Brandenburg,8,36
0,12,13,A,1524.9270440251573,Mecklenburg-Vorpommern,15,50
0,12,13,B,641.7064150943396,Mecklenburg-Vorpommern,15,50
0,12,14,A,2584.1491174680464,Sachsen,31,29
0,12,14,B,578.3318152244632,Sachsen,31,29
0,12,15,A,2915.455007256894,Sachsen-Anhalt,26,55
0,12,15,B,504.91938250428814,Sachsen-Anhalt,26,55
0,12,16,A,2205.406156901688,Thüringen,19,34
0,12,16,B,450.4511653718091,Thüringen,19,34
0,13,1,A,2299.0213836477988,Schleswig-Holstein,15,37
0,13,1,B,729.5441101478838,Schleswig-Holstein,15,37
0,13,2,A,2620.245283018868,Hamburg,1,6
0,13,2,B,2476.2421383647797,Hamburg,1,6
0,13,3,A,3115.6530398322852,Niedersachsen,54,71
0,13,3,B,630.8501195854371,Niedersachsen,54,71
0,13,4,A,4750.471698113208,Bremen,3,2
0,13,4,B,2996.0849056603774,Bremen,3,2
0,13,5,A,4031.618149146451,Nordrhein-Westfalen,126,101
0,13,5,B,778.6075098075845,Nordrhein-Westfalen,126,101
0,13,6,A,3957.131742508324,Hessen,170,49
0,13,6,B,848.4732383519446,Hessen,170,49
0,13,7,A,2962.548885077187,Rheinland-Pfalz,88,63
0,13,7,B,1214.9532794249776,Rheinland-Pfalz,88,63
0,13,8,A,4285.223670668954,Baden-Württemberg,55,65
0,13,8,B,1249.6574746008707,Baden-Württemberg,55,65
0,13,9,A,3417.642688679245,Bayern,192,52
0,13,9,B,816.6193759071117,Bayern,192,52
0,13,10,A,2125.6043126684635,Saarland,35,11
0,13,10,B,793.1715265866209,Saarland,35,11
0,13,11,A,5178.193396226415,Berlin,8,6
0,13,11,B,1423.8427672955975,Berlin,8,6
0,13,12,A,2690.271226415094,Brandenburg,8,36
0,13,12,B,541.4287211740042,Brandenburg,8,36
0,13,13,A,1526.4377358490567,Mecklenburg-Vorpommern,15,50
0,13,13,B,627.7098113207547,Mecklenburg-Vorpommern,15,50
0,13,14,A,2599.9318320146076,Sachsen,31,29
0,13,14,B,568.7800910865323,Sachsen,31,29
0,13,15,A,2954.588534107402,Sachsen-Anhalt,26,55
0,13,15,B,512.5818181818182,Sachsen-Anhalt,26,55
0,13,16,A,2207.6206554121154,Thüringen,19,34
0,13,16,B,452.13706992230857,Thüringen,19,34
0,14,1,A,2409.9572327044025,Schleswig-Holstein,15,37
0,14,1,B,761.6685364609893,Schleswig-Holstein,15,37
0,14,2,A,2822.5849056603774,Hamburg,1,6
0,14,2,B,2631.238993710692,Hamburg,1,6
0,14,3,A,3263.3459119496856,Niedersachsen,54,71
0,14,3,B,668.624767472761,Niedersachsen,54,71
0,14,4,A,5008.232704402516,Bremen,3,2
0,14,4,B,3243.4716981132074,Bremen,3,2
0,14,5,A,4235.026355196166,Nordrhein-Westfalen,126,101
0,14,5,B,845.5955538950121,Nordrhein-Westfalen,126,101
0,14,6,A,4121.857491675915,Hessen,170,49
0,14,6,B,906.3685021178283,Hessen,170,49
0,14,7,A,3087.45025728988,Rheinland-Pfalz,88,63
0,14,7,B,1316.5621443545972,Rheinland-Pfalz,88,63
0,14,8,A,4345.318353344768,Baden-Württemberg,55,65
0,14,8,B,1315.1573294629898,Baden-Württemberg,55,65
0,14,9,A,3507.555522798742,Bayern,192,52
0,14,9,B,860.1317126269956,Bayern,192,52
0,14,10,A,2371.701886792453,Saarland,35,11
0,14,10,B,861.7667238421956,Saarland,35,11
0,14,11,A,5443.811320754717,Berlin,8,6
0,14,11,B,1508.4245283018868,Berlin,8,6
0,14,12,A,2659.6674528301887,Brandenburg,8,36
0,14,12,B,566.766247379455,Brandenburg,8,36
0,14,13,A,1534.6842767295598,Mecklenburg-Vorpommern,15,50
0,14,13,B,655.0305660377359,Mecklenburg-Vorpommern,15,50
0,14,14,A,2743.5952525867315,Sachsen,31,29
0,14,14,B,619.9284320104099,Sachsen,31,29
0,14,15,A,3034.1748911465893,Sachsen-Anhalt,26,55
0,14,15,B,550.3207547169811,Sachsen-Anhalt,26,55
0,14,16,A,2290.7706057596824,Thüringen,19,34
0,14,16,B,507.8324084350721,Thüringen,19,34
0,15,1,A,2534.8138364779875,Schleswig-Holstein,15,37
0,15,1,B,807.5104538500765,Schleswig-Holstein,15,37
0,15,2,A,3205.7924528301887,Hamburg,1,6
0,15,2,B,2909.805031446541,Hamburg,1,6
0,15,3,A,3392.022711390636,Niedersachsen,54,71
0,15,3,B,709.2511294180175,Niedersachsen,54,71
0,15,4,A,5290.685534591195,Bremen,3,2
0,15,4,B,3478.8207547169814,Bremen,3,2
0,15,5,A,4525.541778975741,Nordrhein-Westfalen,126,101
0,15,5,B,920.552960956473,Nordrhein-Westfalen,126,101
0,15,6,A,4400.61731409545,Hessen,170,49
0,15,6,B,974.4050827878322,Hessen,170,49
